Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Label
0.749080237694725,0.9199932439598815,114.94560206022082,0.9324416249407621,13.72715116727048,2.9038952170885053,0.9082778047950575,Good
1.9014286128198323,-1.2619520176051537,104.7408887581029,2.048815000770535,9.016888336688387,2.634858247819492,3.778081341840792,Good
1.4639878836228102,-0.6134412225204553,106.3179612486108,-1.2945609969679923,14.625246567136855,1.7551847480166738,4.307704291773049,Good
1.1973169683940732,0.653122547431273,109.03355640904608,-2.6865701466127394,13.902568806725785,2.466063289480551,3.553936898105716,Good
0.31203728088487304,-0.07164262190208026,110.18266671824742,-2.449227405156308,14.43197308763335,1.8254831772460518,3.623180508962025,Good
0.3119890406724053,0.9542841545395753,112.1130904605272,0.5755860669151511,9.99951084838199,3.289656677390762,1.1366869771023629,Good
0.11616722433639892,1.8448316048914388,112.77300144817472,-0.45953572806803056,10.34898957402518,4.175148253302056,4.190021969280138,Good
1.7323522915498704,-1.53381324913921,122.7858172743768,-1.108046952181943,11.289478041809463,3.9344721842099286,6.8374694251685035,Good
1.2022300234864176,0.8382708655922437,125.47865954130206,-3.3778073697906077,9.56940466604074,1.703462116859965,6.830736193903576,Good
1.416145155592091,-1.078623377471542,115.4439604063178,2.0036454999912268,11.257958123132937,2.547097469245259,2.4440090836153523,Good
0.041168988591604894,-0.342093090369723,145.3648209960364,1.2481635800592485,8.064411799031495,0.053281496755450686,5.09914980822731,Good
1.9398197043239886,-1.8685490968194407,127.65698616694773,-3.8748911860861632,14.142755997032785,4.351390696121776,3.091003047962136,Good
1.6648852816008435,-1.4563704708292042,139.37384640167033,-2.060892363182907,9.136058281064127,1.226979129259711,0.9643205790118402,Good
0.4246782213565523,-0.7208908438044013,146.21189162104216,-0.6629432508888691,11.50593480235916,2.2054574707140064,5.182656118539038,Good
0.36364993441420124,-0.6320567788480602,108.15675572879026,-1.3652910178277438,14.501785449097754,0.762752225094741,2.408294506829586,Good
0.36680901970686763,1.598340865848383,121.39372418578172,-1.817633290098093,13.746877798281245,3.3905428621140765,5.326499768690107,Good
0.6084844859190754,0.9672516370660604,121.66052008573044,0.7506551804842347,13.43287204636627,2.72648828345204,2.655636850267738,Good
1.0495128632644757,1.8887318727481643,117.72361252191772,-4.5639719660973,12.238119475157747,1.8239487799368375,1.2251020971157764,Bad
0.8638900372842315,0.3962860413409621,100.445293327582,-1.228717286992465,11.053914401190259,2.675968221247765,5.971142073716215,Good
0.5824582803960838,-1.0331450716347281,140.79860538890475,-2.902546476883189,11.122261597270436,0.8436829376355709,0.3630422827826487,Good
1.223705789444759,-0.6893798803134286,105.57796607769514,-4.323052918121928,8.608759221032013,3.878192160731639,2.559002530190851,Good
0.27898772130408367,-0.7206563068321317,149.77402989608794,-1.2809027359762757,8.453501687029746,1.3297957372310205,4.707771302115487,Good
0.5842892970704363,-0.6940226893469936,138.6479245955591,-3.62905047143545,13.90406963270146,3.075122849457877,6.204544664973382,Good
0.7327236865873834,0.6918566924472627,129.00050088032572,-2.934205744878331,10.860564613209533,4.497000188291125,1.1277405086800263,Bad
0.9121399684340719,0.12323171236166486,107.73032088707987,-0.9439301639193927,8.378112324642048,0.19292804222910687,0.6723840606881699,Good
1.5703519227860272,-0.45830328765342276,125.76964856966235,2.7896718394625717,12.641379919383564,1.9376697147636956,2.1149642595488807,Good
0.39934756431671947,-1.4036409250851336,113.05543704289045,0.4740400544284471,12.783116803371449,0.6745887984031762,1.793331446731352,Good
1.0284688768272232,-1.9114433482314164,112.61612622715347,-2.763025614745402,9.592082506903054,4.543288551776186,4.859702689026889,Good
1.184829137724085,-1.1246612896492296,141.47646246912427,-1.9407515793969878,10.875037128523479,1.8003872225021211,1.6636634553232303,Good
0.09290082543999545,-1.570114384125275,119.03222119797174,-1.750934781432182,12.013968479761594,1.0667046333222547,4.367826979388459,Good
1.2150897038028767,1.1417801234089575,122.5361901695402,-3.770899013244983,12.17397235823606,3.382382878432032,4.59204579391573,Good
0.34104824737458306,-1.5500081687444585,142.14823688900591,-3.714766489122554,11.577808448205673,2.7159639371282056,5.639089979357539,Good
0.13010318597055903,0.8969129492273447,104.38953128594213,-3.812842212101084,10.549375227509385,4.084683408706157,4.223962400589172,Good
1.8977710745066665,-0.45736524089566943,129.73089265455246,-0.8266868981046649,8.481740424554125,3.7653407936142274,6.446882011873154,Good
1.9312640661491187,-1.706486441024896,128.91078406865188,0.39348869391766605,8.1559853066514,4.873349264764171,4.8446764589159415,Good
1.6167946962329223,1.250920197726343,121.26072846333376,-0.27423452311338714,11.216743166549692,0.4526615359961017,1.6971018207532804,Good
0.6092275383467414,0.3185222809464534,141.48873207120465,2.822137483626788,9.42059866873261,0.4013638417825677,6.579063576559962,Good
0.19534422801276774,-1.0569539485457078,147.14450306678464,-3.993003421938785,14.56942191734402,4.536803492563589,1.32986151850376,Good
1.3684660530243138,1.5787246973306717,123.26679309568054,2.8917952504220414,12.482919124118691,4.778661119664799,1.3019711426442022,Good
0.8803049874792026,-1.8189667445177942,122.80735254991998,-1.2666085288968647,12.098556824020498,2.033171729675659,5.196005052379302,Good
0.24407646968955765,-1.1927215672089484,125.10318648353724,-3.2509376977828985,10.8458629665312,2.2793491483653128,3.633043563611592,Good
0.9903538202225404,1.008187711223444,136.15620154165308,2.546246608046057,10.306676815401751,1.8434914296944571,1.120212657133463,Good
0.06877704223043679,0.8375117212395566,133.4030145349481,-1.251093518843259,9.258655761233435,3.8884343753998616,0.7975283029358599,Good
1.8186408041575641,-0.8429132251020879,111.14174746034435,-2.221224358315837,8.421001594349875,3.8539330938841827,1.1857726240532511,Good
0.5175599632000338,-1.7519004985888675,103.19476742996717,-3.289519169456347,12.441483495441378,1.1020983075392676,6.485266215245517,Good
1.325044568707964,1.4323122888997752,147.46270649083948,-2.856996391073583,13.454403157871777,1.9194706493164249,4.105361466237504,Good
0.6234221521788219,-0.7452094477203897,113.05348798668521,2.8337560818177545,14.004338664994632,1.0621833851835443,5.104124625314549,Good
1.0401360423556216,-1.2171463402869391,131.92983423452958,-2.5682124807618054,13.070154820164115,0.2331207250352224,0.8961291055035038,Good
1.0934205586865593,0.06424728944390834,141.42190013718613,2.8224473900768405,14.278656173287391,0.2806073203196441,2.6550971370505367,Good
0.3697089110510541,1.6409087971297893,115.01383752735931,-2.358280107103303,14.879645580264887,0.7341156216021844,3.8986361394487505,Good
1.9391692555291171,-1.8258136886264986,131.77167068284643,-3.1486522752915045,14.731675775397225,0.1494101758873606,3.5682624480723546,Good
1.550265646722229,1.063216352123551,105.39501205746124,-3.5330865367852216,12.145611984097796,2.1158760313815224,2.608070647949079,Bad
1.8789978831283782,0.28989291175483567,148.49657221878303,-1.7051639578080238,9.569400022761876,0.320097551853154,0.6703842225809643,Good
1.7896547008552977,-0.29820353379273223,102.9079137525313,-3.1055484117197825,8.744488027320298,4.237056958124898,4.780134939788707,Good
1.1957999576221703,0.9763217764202401,121.90873369204881,0.5755037106164247,14.95747498674493,3.560409886984079,4.185505401801528,Good
1.8437484700462337,1.8632976977665292,126.84096210300116,-3.0818261170881724,10.158731620048908,3.9182142159164424,2.943433601729831,Bad
0.176985004103839,-1.083175155349236,139.5240889331682,1.6831747599829532,8.237797414784417,3.0874005909473445,6.489118894878719,Good
0.3919657248382904,-1.4254105397115215,106.05642585362106,1.6720900679053354,10.737322674854232,3.31938665920487,5.292296125650447,Good
0.09045457782107613,1.6515269808907882,122.04039869275883,-2.715789007615471,13.236698146754692,0.5670501688911977,2.5537892922424477,Bad
0.6506606615265287,0.6758123098292148,114.98557847717262,1.0283210438946382,14.235599905452554,0.2908382426672418,0.3695593442996886,Good
0.777354579378964,-0.2480559137521361,115.600535784667,1.8603670078356265,11.342946926491546,4.946070560985637,5.6027296036464085,Good
0.5426980635477918,0.29303828105713237,138.93939580326256,-0.2789372485028272,10.058202405859365,1.864746808220672,3.080880923907529,Good
1.6574750183038587,0.9824556207049762,100.27304725159166,-2.069340713087561,13.448829410459867,0.2563500961932613,3.305636105047534,Good
0.7135066533871786,1.0921275948228688,137.45418206679832,-1.4722625062985673,11.526378467437128,0.7982299603207771,4.1114675385734785,Good
0.5618690193747615,1.6795767232758583,140.5199215061553,1.2898309202782547,8.602207138385953,4.371029984582523,4.623253656685867,Good
1.085392166316497,-0.29262884441750936,145.06811219210346,-2.653460288025487,14.214247944671655,1.0289933831356646,4.260480357162909,Good
